facility_id,facility_name,industry,latitude,longitude,total_release_kg,n_chemicals,toxicity_weighted_exposure,proximity_multiplier,max_chemical_toxicity,carcinogen_count,heavy_metal_kg,chemical_details,log_release,log_toxicity_exposure,log_chems,log_heavy_metals,industry_norm_release,base_risk,risk_score,anomaly,anomaly_confidence
519,Four Star Metal Finishing Ltd,"Coating, Engraving & Heat Treating Activities",43.7668,-79.5543,1602.0,4,420.9440000000001,1.0479841702416277,75.0,0,0.0,"[{""name"": ""Nickel and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 75.0}, {""name"": ""Chromium, Hexavalent and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 1232.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 370.0, ""toxicity_score"": 58.0}]",7.379632152609552,6.0448726038085985,1.6094379124341005,0.0,0.3960107339848448,0.3407838241309778,45.4,False,0.0
520,Torcan Coatings Inc,Paint & Coating Mfg.,43.7181,-79.5269,35882.0,1,8324.624,1.0,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 35882.0, ""toxicity_score"": 58.0}]",10.488018924717574,9.027093266994616,0.6931471805599453,0.0,0.9301129061928788,0.560917602499508,51.53,False,0.0
526,Hamilton Kent Inc,Other Rubber Product Mfg.,43.6752,-79.5903,224.0,1,51.968,1.0,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 224.0, ""toxicity_score"": 58.0}]",5.41610040220442,3.969687957622545,0.6931471805599453,0.0,,0.050257228459986,36.17,False,0.0
527,Sanofi Pasteur,Pharmaceutical & Medicine Mfg.,43.7884,-79.4645,140112.0,4,37784.19200000001,1.1036651128515955,92.0,1,0.0,"[{""name"": ""Formaldehyde"", ""amount_kg"": 297.0, ""toxicity_score"": 92.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 8900.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 152.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 130763.0, ""toxicity_score"": 68.0}]",11.85020451888396,10.53967255882341,1.6094379124341005,0.0,1.0026721958380664,0.8783702987303252,63.81,True,50.0
532,Silgan Plastics Canada,Plastic Bottle Mfg.,43.7685,-79.2686,209.0,1,58.52,1.1796940100428732,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 209.0, ""toxicity_score"": 70.0}]",5.3471075307174685,4.086312390524836,0.6931471805599453,0.0,0.7071067809995305,0.1156918863813281,38.76,False,0.0
534,Atlas Roofing Corporation,Urethane & Miscellaneous Foam Product Mfg.,43.5983,-79.5357,60134.0,3,13995.759999999998,1.0,70.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 638.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 59097.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 399.0, ""toxicity_score"": 70.0}]",11.004347313744717,9.546581153242244,1.3862943611198906,0.0,1.0295076132411305,0.6732131677995712,54.9,False,0.0
544,MSB Plastics Manufacturing Ltd Plt 1,Motor Vehicle Plastic Parts Mfg.,43.7019,-79.592,950.0,2,258.96000000000004,1.0,70.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 880.0, ""toxicity_score"": 68.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 70.0, ""toxicity_score"": 70.0}]",6.85751406254539,5.560527773026148,1.0986122886681098,0.0,0.4336783157673802,0.2656374448651071,42.65,False,25.0
545,Helmitin Toronto Plant,Paint & Coating Mfg.,43.6255,-79.5419,3250.0,4,875.128,1.0,80.0,1,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 150.0, ""toxicity_score"": 70.0}, {""name"": ""Dichloromethane (Methylene chloride)"", ""amount_kg"": 1423.0, ""toxicity_score"": 78.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1676.0, ""toxicity_score"": 58.0}, {""name"": ""Trichloroethylene"", ""amount_kg"": 1.0, ""toxicity_score"": 80.0}]",8.086717920303906,6.775512198983552,1.6094379124341005,0.0,0.2385051989782053,0.4386838283578906,47.85,False,0.0
546,Give And Go Prepared Foods Finch Bakery,Commercial Bakeries & Frozen Product Mfg.,43.7339,-79.6074,1556.0,2,391.75200000000007,1.0,68.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 787.0, ""toxicity_score"": 58.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 769.0, ""toxicity_score"": 68.0}]",7.350516171833998,5.973178369420665,1.0986122886681098,0.0,0.1063107341264421,0.3000036540384898,43.68,False,25.0
547,MSB Plastics Manufacturing Ltd Plant 2,Motor Vehicle Plastic Parts Mfg.,43.7023,-79.5906,3160.0,3,800.4000000000001,1.0,70.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 1310.0, ""toxicity_score"": 68.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 310.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1540.0, ""toxicity_score"": 58.0}]",8.058643712215618,6.686360198202045,1.3862943611198906,0.0,0.7099522632919988,0.3817734687915214,46.14,False,0.0
548,Give And Go Prepared Foods Humber Bakery,Commercial Bakeries & Frozen Product Mfg.,43.7357,-79.6097,13924.0,2,3258.048,1.0,68.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 692.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 13232.0, ""toxicity_score"": 58.0}]",9.541441064795483,8.089190407173406,1.0986122886681098,0.0,0.5845165970130517,0.5160108784064488,50.18,False,0.0
551,ORBIS Canada Ltd,All Other Plastic Product Mfg.,43.7411,-79.6038,436.0,2,119.992,1.0,70.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 261.0, ""toxicity_score"": 68.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 175.0, ""toxicity_score"": 70.0}]",6.07993319509559,4.795724427708523,1.0986122886681098,0.0,0.0216732963239602,0.1880522216664701,40.31,False,0.0
553,Autostyle Autobody Inc,"Automotive Body, Paint & Interior R&M",43.765,-79.3019,445.0,2,104.968,1.0605756762880878,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 36.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 409.0, ""toxicity_score"": 58.0}]",6.100318952020064,4.663137161742624,1.0986122886681098,0.0,0.7008286188459562,0.1798940956495603,40.4,False,0.0
558,Toronto Hydro 500 Comm,Electric Power Distribution,43.6535,-79.3336,1.0,1,0.38,1.044060239620154,95.0,1,1.0,"[{""name"": ""Lead and its compounds"", ""amount_kg"": 1.0, ""toxicity_score"": 95.0}]",0.6931471805599453,0.3220834991691133,0.6931471805599453,0.6931471805599453,,-0.0653935550488687,32.61,False,25.0
565,Van Rob Inc North York,Other Motor Vehicle Parts Mfg.,43.7245,-79.5261,1268.0,5,340.768,1.0,75.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 108.0, ""toxicity_score"": 70.0}, {""name"": ""Manganese and its compounds"", ""amount_kg"": 3.0, ""toxicity_score"": 52.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 1037.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 120.0, ""toxicity_score"": 58.0}, {""name"": ""Nickel and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 75.0}]",7.1459844677143876,5.834132144297507,1.791759469228055,0.0,0.7071067810466088,0.3187442228677969,44.24,False,0.0
568,Shawn Pinarreta,Wood Kitchen Cabinet & Counter Top Mfg.,43.6268,-79.5266,858.0,2,199.056,1.0,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 858.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 0.0, ""toxicity_score"": 70.0}]",6.755768921984255,5.298597327355353,1.0986122886681098,0.0,1.316106701228967,0.2446777829789428,42.02,False,0.0
569,City Of Toronto Ashbridges Bay Wastewater Treatment Plant,Sewage Treatment Facilities,43.6563,-79.3261,34470.0,8,9368.1016,1.0013978331081388,100.0,4,960.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 579.0, ""toxicity_score"": 70.0}, {""name"": ""Cadmium and its compounds"", ""amount_kg"": 422.0, ""toxicity_score"": 87.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 30500.0, ""toxicity_score"": 68.0}, {""name"": ""Nickel and its compounds"", ""amount_kg"": 633.0, ""toxicity_score"": 75.0}, {""name"": ""Lead and its compounds"", ""amount_kg"": 527.0, ""toxicity_score"": 95.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1680.0, ""toxicity_score"": 58.0}, {""name"": ""Mercury and its compounds"", ""amount_kg"": 11.0, ""toxicity_score"": 100.0}, {""name"": ""Polycyclic Aromatic Hydrocarbons (PAHs)"", ""amount_kg"": 118.0, ""toxicity_score"": 83.0}]",10.44787366982408,9.145172490166058,2.1972245773362196,6.8679744089702925,0.4624720330400731,1.8076293095412432,97.26,True,50.0
570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,43.7654,-79.1522,82115.0,7,22344.630000000005,1.0925292912704097,100.0,3,317.0,"[{""name"": ""Nickel and its compounds"", ""amount_kg"": 182.0, ""toxicity_score"": 75.0}, {""name"": ""Cadmium and its compounds"", ""amount_kg"": 136.0, ""toxicity_score"": 87.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 1400.0, ""toxicity_score"": 70.0}, {""name"": ""Mercury and its compounds"", ""amount_kg"": 9.0, ""toxicity_score"": 100.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 716.0, ""toxicity_score"": 58.0}, {""name"": ""Lead and its compounds"", ""amount_kg"": 172.0, ""toxicity_score"": 95.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 79500.0, ""toxicity_score"": 68.0}]",11.315888160740498,10.014386055197,2.0794415416798357,5.762051382780177,0.8011801748341842,1.7293818307491198,100.0,True,50.0
571,City Of Toronto Humber Wastewater Treatment Plant,Sewage Treatment Facilities,43.6311,-79.481,17080.0,7,4657.613,1.0,100.0,3,477.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 285.0, ""toxicity_score"": 70.0}, {""name"": ""Cadmium and its compounds"", ""amount_kg"": 210.0, ""toxicity_score"": 87.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 825.0, ""toxicity_score"": 58.0}, {""name"": ""Nickel and its compounds"", ""amount_kg"": 493.0, ""toxicity_score"": 75.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 15000.0, ""toxicity_score"": 68.0}, {""name"": ""Lead and its compounds"", ""amount_kg"": 262.0, ""toxicity_score"": 95.0}, {""name"": ""Mercury and its compounds"", ""amount_kg"": 5.0, ""toxicity_score"": 100.0}]",9.74572201363806,8.44647304333129,2.0794415416798357,6.169610732491456,0.1884852675964017,1.6322757685560791,91.11,True,50.0
572,City Of Toronto North Toronto Treatment Plant,Sewage Treatment Facilities,43.7004,-79.36,254.0,3,71.36280000000001,1.0,95.0,2,30.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 224.0, ""toxicity_score"": 68.0}, {""name"": ""Lead and its compounds"", ""amount_kg"": 17.0, ""toxicity_score"": 95.0}, {""name"": ""Cadmium and its compounds"", ""amount_kg"": 13.0, ""toxicity_score"": 87.0}]",5.541263545158426,4.281692355190276,1.3862943611198906,3.4339872044851463,-1.452137475470659,0.7754571705555489,61.48,True,75.0
574,Brazilian Canadian Coffee Co Ltd,Coffee & Tea Mfg.,43.7082,-79.5785,193.0,3,53.184,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 86.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 107.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 0.0, ""toxicity_score"": 58.0}]",5.267858159063328,3.9923856619126026,1.3862943611198906,0.0,-0.9804453893731668,0.1067175529455157,37.87,False,0.0
579,Fermar Asphalt Limited,Asphalt Paving Mixture & Block Mfg.,43.7466,-79.6202,8925.0,4,2292.928,1.0,92.0,1,0.0,"[{""name"": ""Formaldehyde"", ""amount_kg"": 390.0, ""toxicity_score"": 92.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 3319.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 4455.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 761.0, ""toxicity_score"": 70.0}]",9.096723645189217,7.738020910971824,1.6094379124341005,0.0,0.7240109971954672,0.5973965543461293,52.62,False,0.0
581,Agropur Cooperative,Fluid Milk Mfg.,43.7407,-79.325,3014.0,3,809.0480000000001,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 100.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 2625.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 289.0, ""toxicity_score"": 58.0}]",8.011355109161286,6.697093505169983,1.3862943611198906,0.0,-0.7071067792072819,0.380877557523304,46.11,False,0.0
590,Gay Lea Foods CoOp Ltd Longlife Of Canada Division,Dairy Product (except Frozen & Fluid) Mfg.,43.7661,-79.5395,3716.0,3,994.2800000000004,1.1234679108828345,70.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 3231.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 424.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 61.0, ""toxicity_score"": 70.0}]",8.220672170297252,6.903024104606236,1.3862943611198906,0.0,0.7071067768974235,0.4017662775295239,48.23,False,0.0
591,Gay Lea Foods CoOp Ltd Clayson Division,Dairy Product (except Frozen & Fluid) Mfg.,43.723,-79.5254,2943.0,3,788.488,1.0,70.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 2584.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 310.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 49.0, ""toxicity_score"": 70.0}]",7.987524479848767,6.6713846340868335,1.3862943611198906,0.0,-0.7071067768974181,0.3783482275439648,46.04,False,0.0
592,"Vitafoam Products Canada - Toronto, a Division of VPC Group Inc.",Urethane & Miscellaneous Foam Product Mfg.,43.7613,-79.4834,1175.0,2,300.88000000000005,1.197224225086042,68.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 707.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 468.0, ""toxicity_score"": 58.0}]",7.069874128458572,5.710029587416668,1.0986122886681098,0.0,-1.3429963943570251,0.2728619906223279,44.48,False,0.0
593,Alfred Georgi,Plastics Bag Manufacturing,43.8165,-79.2575,10113.0,3,2359.4,1.0078336050582344,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 8.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 320.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 9785.0, ""toxicity_score"": 58.0}]",9.221675881639928,7.766586375183014,1.3862943611198906,0.0,0.8320429205513141,0.4935650253074513,49.62,False,0.0
597,John E. Goudey Mfg. Ltd.,Paint & Coating Mfg.,43.6683,-79.4446,1584.0,2,367.488,1.0673921332962202,78.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1584.0, ""toxicity_score"": 58.0}, {""name"": ""Dichloromethane (Methylene chloride)"", ""amount_kg"": 0.0, ""toxicity_score"": 78.0}]",7.368339686311381,5.909408146648683,1.0986122886681098,0.0,0.0316023898712684,0.3463533038352738,45.78,False,25.0
598,Protech Chemicals Ltd,Paint & Coating Mfg.,43.7681,-79.5518,0.0,3,0.0,1.0626025071243492,75.0,0,0.0,"[{""name"": ""Manganese and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}, {""name"": ""Chromium, Non-Hexavalent and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}, {""name"": ""Nickel and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 75.0}]",0.0,0.0,1.3862943611198906,0.0,-2.0905807546250235,-0.3145096058464582,24.61,False,0.0
599,Teknion Limited,Office Furniture (except Wood) Mfg.,43.7791,-79.4817,2144.0,3,515.1279999999999,1.215341627997356,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1736.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 175.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 233.0, ""toxicity_score"": 68.0}]",7.670894831362117,6.246354796734772,1.3862943611198906,0.0,0.4812336916619615,0.3391699754126359,47.05,False,25.0
600,Teknion Limited,Office Furniture (except Wood) Mfg.,43.775,-79.4886,1526.0,1,354.032,1.258666336724021,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1526.0, ""toxicity_score"": 58.0}]",7.331060305218632,5.872207926258044,0.6931471805599453,0.0,0.3845940001570794,0.2425980343761148,43.84,False,25.0
601,Teknion Limited,Office Furniture (except Wood) Mfg.,43.7824,-79.4791,673.0,2,183.05600000000004,1.192660399126966,68.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 673.0, ""toxicity_score"": 68.0}, {""name"": ""Manganese and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}]",6.513230110912307,5.215240059130668,1.0986122886681098,0.0,0.1520253480602911,0.2208407975715305,42.58,False,0.0
602,Tempo Aerospace Inc,Paint & Coating Mfg.,43.7616,-79.554,688.0,1,159.616,1.0403997209801938,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 688.0, ""toxicity_score"": 58.0}]",6.535241271013659,5.079016422951277,0.6931471805599453,0.0,-0.2083414088566724,0.1624952871866675,39.74,False,0.0
603,Allied Halo Industries Inc,Other Printing,43.7623,-79.2767,200214.0,2,46463.088,1.1379105947030914,68.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 199878.0, ""toxicity_score"": 58.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 336.0, ""toxicity_score"": 68.0}]",12.20714706813144,10.746434992122069,1.0986122886681098,0.0,2.288999695634165,0.7843488106634694,61.5,True,50.0
604,Nienkamper Furniture  Accessories Inc,Wood Office Furniture Mfg.,43.821,-79.2352,16353.0,2,3797.976,1.0,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 16268.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 85.0, ""toxicity_score"": 70.0}]",9.702227794721924,8.24248683571571,1.0986122886681098,0.0,0.7759058662049655,0.5417300766385758,50.95,False,0.0
608,Tekwood a Division of Teknion Canada Ltd,Wood Office Furniture Mfg.,43.7789,-79.4853,3367.0,2,855.496,1.2335214160986283,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 1549.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1818.0, ""toxicity_score"": 58.0}]",8.122074375362217,6.752849647583976,1.0986122886681098,0.0,0.303616993049863,0.3883762788060912,49.07,False,25.0
609,Cardinal Funeral Homes,Funeral Homes,43.6532,-79.4064,0.0,0,0.0,1.326475979885716,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.3015113441607313,-0.5395096058464582,13.14,False,0.0
610,GH Hogle Funeral Home Limited Mimico Chapel,Funeral Homes,43.6131,-79.4925,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.3015113441607313,-0.5395096058464582,18.43,False,0.0
616,Hymopack Ltd,Plastics Bag Manufacturing,43.6238,-79.5465,4564.0,2,1069.648,1.0,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 4339.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 225.0, ""toxicity_score"": 70.0}]",8.426173793029069,6.976019351626384,1.0986122886681098,0.0,0.670068138779353,0.4136483320248023,47.1,False,0.0
621,Griffith Foods Limited,All Other Food Mfg.,43.7188,-79.2947,53087.0,3,12738.240000000002,1.0,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 43442.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 4532.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 5113.0, ""toxicity_score"": 68.0}]",10.87970619299017,9.452442272715665,1.3862943611198906,0.0,1.236046899987758,0.6626767424617963,54.59,False,0.0
10013,Array Marketing Group Inc,All Other Plastic Product Mfg.,43.7696,-79.2778,1453.0,2,362.7759999999999,1.1506430493619049,78.0,0,0.0,"[{""name"": ""Dichloromethane (Methylene chloride)"", ""amount_kg"": 321.0, ""toxicity_score"": 78.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1132.0, ""toxicity_score"": 58.0}]",7.282073658093465,5.896538293594526,1.0986122886681098,0.0,0.3178802788100279,0.3425521400581151,46.51,False,0.0
11077,Deco Labels Deco Adhesive Products 1985 Limited,Packaging & Labelling Services,43.7037,-79.5603,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.5773502690590231,-0.5395096058464582,18.43,False,0.0
14495,Steeprock Discount Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),43.761,-79.4663,0.0,0,0.0,1.1209785956517755,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.8452974692787806,-0.5395096058464582,16.47,False,25.0
14729,Three Star Sales & Service,"Automotive Body, Paint & Interior R&M",43.7821,-79.4727,282.0,1,65.424,1.162895717569054,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 282.0, ""toxicity_score"": 58.0}]",5.645446897643238,4.19605843695973,0.6931471805599453,0.0,0.5247345884083776,0.0731938233020727,37.22,False,0.0
15141,White Knight Kitchen Inc,Other Millwork,43.6169,-79.5577,4000.0,1,2320.0,1.0,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 4000.0, ""toxicity_score"": 58.0}]",8.294299608857235,7.749753406274437,0.6931471805599453,0.0,0.0790546344843417,0.4008161271217394,46.71,False,0.0
15149,Williams Brothers Corporation,All Other Misc. Fabricated Metal Product Mfg.,43.8177,-79.2395,246.0,1,66.912,1.0,68.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 246.0, ""toxicity_score"": 68.0}]",5.5093883366279774,4.218212749435667,0.6931471805599453,0.0,0.8535531188556356,0.1200333452178588,38.27,False,0.0
15400,A J Lemik,Other Metalworking Machinery Mfg.,43.7535,-79.5578,0.0,4,0.0,1.0,95.0,1,0.0,"[{""name"": ""Nickel and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 75.0}, {""name"": ""Lead and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 95.0}, {""name"": ""Manganese and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}, {""name"": ""Chromium, Non-Hexavalent and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}]",0.0,0.0,1.6094379124341005,0.0,-0.7071067810413366,-0.2145096058464582,28.21,False,25.0
18781,Latitude,Wood Kitchen Cabinet & Counter Top Mfg.,43.7567,-79.4832,0.0,0,0.0,1.1718105012489877,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.7545504772183566,-0.5395096058464582,15.65,False,0.0
18812,Eventscape Inc,"Showcase, Partition, Shelving & Locker Mfg.",43.6141,-79.541,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,,-0.5395096058464582,18.43,False,0.0
19575,Nucap Industries Inc,Motor Vehicle Brake System Mfg.,43.8059,-79.3316,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,,-0.5395096058464582,18.43,False,0.0
20076,Prochilo Brothers Auto Collision,"Automotive Body, Paint & Interior R&M",43.7538,-79.2662,561.0,2,140.28,1.1237688207098022,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 211.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 350.0, ""toxicity_score"": 58.0}]",6.331501849893691,4.9507437368556495,1.0986122886681098,0.0,0.79032615526986,0.2069822605139002,41.65,False,0.0
21445,U K Auto Body Work,"Automotive Body, Paint & Interior R&M",43.7762,-79.4889,255.0,2,63.47999999999999,1.2583181783948547,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 90.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 165.0, ""toxicity_score"": 58.0}]",5.545177444479562,4.166355098198372,1.0986122886681098,0.0,0.4859174046146767,0.1277910919392913,39.49,False,0.0
